TGEAPCET-2024 LAST RANK STATEMENT FIRST PHASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Inst
 Code",Institute Name,Place,"Dist 
Code",Co Education,College Type,Year of Estab,Branch Code,Branch Name,"OC 
BOYS","OC 
GIRLS","BC_A 
BOYS","BC_A 
GIRLS","BC_B 
BOYS","BC_B 
GIRLS","BC_C 
BOYS","BC_C 
GIRLS","BC_D 
BOYS","BC_D 
GIRLS","BC_E 
BOYS","BC_E 
GIRLS","SC 
BOYS","SC 
GIRLS","ST 
BOYS","ST 
GIRLS","EWS 
GEN OU","EWS 
GIRLS OU",Tuition Fee,Affiliated To
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,CIV,CIVIL ENGINEERING,76469,76469,88232,88232,114543,125622,76469,120934,104547,104547,103806,117123,173176,179956,173181,176102,136462,152072,78000,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,39124,40237,70959,83543,57424,61283,39124,40237,51620,63574,44346,54908,90955,106989,103133,141163,49528,53540,78000,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),47160,47160,91017,96854,72875,73036,80927,80927,60554,73074,60790,67043,137917,137917,147539,177614,59694,61085,78000,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,66205,66205,142267,147657,88266,88266,66205,100554,84185,89279,92517,117407,165814,167697,165889,171844,77281,77281,78000,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,83552,83552,164203,164203,126283,126283,124294,124294,121725,126839,115010,134674,169494,173836,170289,171338,118093,126090,78000,OU
METH,METHODIST COLLEGE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),ABIDS,HYD,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,97730,97730,158688,158688,154893,159806,128853,128853,125039,137302,142846,142846,176683,177961,121532,148721,140154,140154,78000,OU
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,NA,67691,NA,163130,NA,106314,NA,67691,NA,93756,NA,109981,NA,168646,NA,177596,NA,94939,62000,JNTUH
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,AIM,ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,NA,72486,NA,147470,NA,94710,NA,90272,NA,89630,NA,158001,NA,170899,NA,176868,NA,86812,62000,JNTUH
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,CIV,CIVIL ENGINEERING,NA,133750,NA,146331,NA,158412,NA,133750,NA,141382,NA,163288,NA,168629,NA,133750,NA,164488,62000,JNTUH
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,52575,NA,135931,NA,84436,NA,133519,NA,69447,NA,139770,NA,136915,NA,170325,NA,76751,62000,JNTUH
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,68945,NA,146429,NA,106009,NA,68945,NA,102065,NA,162487,NA,172464,NA,166867,NA,91092,62000,JNTUH
MGHA,MEGHA INST OF ENGG AND TECHNOLOGY FOR WOMEN,GHATKESAR,MDL,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,113795,NA,116162,NA,141827,NA,131858,NA,115939,NA,151688,NA,176997,NA,179590,NA,154109,62000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,CIV,CIVIL ENGINEERING,40641,40641,77343,147915,70270,70270,128821,128821,60633,60633,68205,73545,96587,120437,78530,157506,67370,84473,160000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,8758,9692,29288,29288,15574,15574,8758,9692,15128,15128,19909,19909,36404,49469,50357,59848,8977,11861,160000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),7293,8284,20989,20989,11094,12190,27380,27380,10755,13886,14356,19913,31184,35954,38695,47271,7981,9175,160000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,CSE,COMPUTER SCIENCE AND ENGINEERING,5910,7199,18050,19723,10141,10981,5910,29905,9123,9563,15320,15320,24177,27386,32811,37940,6945,8543,160000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),6481,6481,19004,20846,10642,11166,6818,6818,9460,10421,13009,13009,28275,28275,33664,35168,7292,8801,160000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,11239,13377,28751,28751,19371,20527,61690,107837,16590,20308,35390,49471,55699,58469,52867,79295,13539,14350,160000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,23757,26129,69496,81878,32500,43294,23757,26129,33357,41442,58225,74458,69186,77995,63281,65243,30648,30648,160000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,INF,INFORMATION TECHNOLOGY,7960,8918,26786,26786,12251,12251,7960,84999,12574,12574,18684,18684,38675,54191,43382,47331,9373,10887,160000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,MCT,MECHANICAL (MECHTRONICS) ENGINEERING,44584,56195,76785,160326,60396,114880,44584,56195,65791,82037,61066,61066,145193,166722,146831,161922,71397,107531,160000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,MEC,MECHANICAL ENGINEERING,32797,51825,91894,103731,61407,63043,32797,51825,57460,70368,56735,61863,108700,165629,119555,132019,46398,97993,160000,JNTUH
MGIT,MAHATMA GANDHI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GANDIPET,RR,COED,PVT,1997,MMT,METALLURGY AND MATERIAL ENGINEERING,59605,59605,126606,138673,109798,109798,123627,123627,119991,119991,76673,76673,141587,167070,122078,168272,75418,101486,160000,JNTUH
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY ,NALGONDA,NLG,COED,SF,2013,CSE,COMPUTER SCIENCE AND ENGINEERING,74259,74259,102945,128540,114970,114970,96374,96374,93790,100897,150518,150518,151967,151967,167566,167566,143789,143789,57200,MGUN
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY ,NALGONDA,NLG,COED,SF,2013,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,88597,88597,156287,156287,148904,148904,112102,112102,106924,106924,154319,154319,171909,173000,177885,179825,162287,162287,57200,MGUN
MGUNSF,MGU COLLEGE OF ENGINEERING AND TECHNOLOGY ,NALGONDA,NLG,COED,SF,2013,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,124070,124070,124070,125773,124070,124070,124070,124070,136722,151906,124070,124070,179986,179986,180126,180126,124070,124070,57200,MGUN
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,ANE,AERONAUTICAL ENGINEERING,50399,61697,64930,136932,97380,97380,50399,61697,82582,82582,87216,94776,110854,110854,98607,98607,77953,109274,70000,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CIV,CIVIL ENGINEERING,100044,100044,111572,152268,153148,153148,100044,144035,100044,106235,156683,156683,169834,169834,169821,173612,141489,147868,70000,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,33101,33101,72277,72277,42894,42894,98817,98817,52371,52371,68517,68517,96747,100765,103872,103872,49172,49172,70000,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),34901,34901,91749,107145,49658,56406,34901,34901,52611,55735,34901,103766,115067,115067,117404,117404,44874,44874,70000,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,57187,65039,123143,123143,88123,88123,85288,85288,83377,83377,102953,117503,155534,168755,157604,180017,73131,77671,70000,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,71708,71708,116744,116744,112122,112122,71708,71708,99033,99033,71708,112398,166762,171116,167838,168397,84112,84112,70000,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,INF,INFORMATION TECHNOLOGY,48388,48388,112542,121496,62713,62713,48388,48388,76042,84868,103048,103048,148730,165394,119915,172141,62664,62664,70000,JNTUH
MHVR,MAHAVEER INSTITUTE OF SCI AND TECHNOLOGY,BANDLAGUDA,HYD,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,121879,121879,156767,158635,125480,130498,121879,121879,121879,136217,138059,160526,172453,176610,173813,173813,148144,148144,70000,JNTUH
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,121331,NA,159755,NA,179460,NA,179689,NA,123578,NA,180329,NA,173468,NA,179733,NA,121331,55000,JNTUH
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,118427,NA,171285,NA,172167,NA,173033,NA,158699,NA,148371,NA,171850,NA,171184,NA,148454,55000,JNTUH
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,115803,NA,175593,NA,154628,NA,115803,NA,139008,NA,177526,NA,174684,NA,175778,NA,115803,55000,JNTUH
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,102495,NA,166683,NA,163175,NA,102495,NA,167173,NA,102495,NA,172687,NA,166266,NA,102495,55000,JNTUH
MINA,MINA INST OF ENGG AND TECHNOLOGY FOR WOMEN,MIRYALAGUDA,NLG,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,139022,NA,176826,NA,139022,NA,139022,NA,139022,NA,139022,NA,139022,NA,179931,NA,139022,55000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,ANE,AERONAUTICAL ENGINEERING,46400,46400,122067,122067,71926,71926,46400,46400,57603,57603,76511,116636,117740,117740,114812,168967,65333,65429,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),24307,24307,57713,67632,37160,37416,143862,143862,32897,33200,58482,72087,89641,89641,112564,150491,25436,25436,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,20360,20360,50408,51792,31101,31101,66657,154328,28645,28645,49879,54868,77536,77536,98284,117797,22640,22640,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),21911,23419,57382,57382,33519,34296,124923,124923,30473,30473,63481,63614,84296,84296,103244,134155,23945,23945,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,30352,31533,71614,81448,44901,44901,40442,40442,39476,47014,75949,90012,109342,110677,116956,165049,36655,36655,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,46378,46378,46378,138113,76828,78211,46378,46378,70724,70724,101194,101194,128384,158788,131868,131868,55864,74671,110000,JNTUH
MLID,M L R INSTITUTE OF TECHNOLOGY (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2005,MEC,MECHANICAL ENGINEERING,55246,55246,141189,141189,72185,161389,55246,55246,84362,153987,79209,79209,111381,165518,170531,170531,86761,86761,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,ANE,AERONAUTICAL ENGINEERING,57821,57821,133435,133435,88965,88965,57821,133552,77383,87043,118765,139725,145218,145218,161584,161584,91162,116185,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),33408,33408,77045,77045,45556,46032,33408,33408,46075,46075,33408,92422,74478,90680,89612,89612,39720,39720,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),36397,36397,79173,89954,50197,54229,97295,97295,48274,48841,84469,103352,114398,114398,119690,165192,40555,41315,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,28650,28650,61979,63570,39930,40566,107265,107265,38537,41681,68467,78900,82498,83630,98485,121578,32458,33016,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),33593,34398,82713,84538,45762,46017,152486,152486,44577,46305,75273,86525,102136,102136,136572,161882,36354,37788,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,40940,40940,98868,98868,53759,64508,49155,49155,56342,58334,104743,104743,123185,131225,120513,139352,47165,47607,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,27959,57054,124148,151762,89186,91531,78664,78664,73006,89794,96807,96807,138143,138143,118274,169774,85667,85667,110000,JNTUH
MLRD,MALLA REDDY COLLEGE OF ENGG  TECHNOLOGY (AUTONOMOUS),MYSAMMAGUDA,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,58260,88961,140418,140418,81123,151259,58260,88961,98930,98930,114923,114923,149806,174369,165317,166183,108247,122264,110000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CIV,CIVIL ENGINEERING,66841,66841,163886,163886,122249,132375,66841,66841,78274,117863,134388,134388,167875,172852,66841,143042,89497,111800,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),36813,36813,87926,89463,50294,54841,89210,89210,49660,50602,88352,106023,121943,121943,148618,167336,39381,40093,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSE,COMPUTER SCIENCE AND ENGINEERING,29371,29371,67590,67590,39419,39419,158295,158295,40102,40102,72329,72329,87356,91793,126991,135982,34465,34465,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),33206,33206,83961,83961,47707,47707,65172,65172,47020,47020,81576,98608,118173,118173,148283,157698,35899,35899,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,39377,40225,92343,123950,58329,63530,39377,55427,56711,56711,88765,88765,128927,148942,144339,172933,43595,45834,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,51653,58394,137201,137201,90424,90424,51653,58394,86921,96397,136356,136356,151605,162631,157549,157549,92057,95817,100000,JNTUH
MLRS,MARRI LAXMAN REDDY INST OF TECHNOLOGY AND MANAGEMENT (AUTONOMOUS),DUNDIGAL,MDL,COED,PVT,2009,MEC,MECHANICAL ENGINEERING,74578,74578,74578,127076,123302,135101,74578,74578,74578,101992,156525,156525,165850,166702,168260,171831,94214,158414,100000,JNTUH
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),77773,77773,144501,163624,126556,134276,77773,77773,105615,114371,114349,114349,171193,175434,179239,179239,107234,107234,60000,JNTUH
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,57453,61242,132470,132470,103410,103410,90178,90178,90001,90001,131099,131099,160696,160696,169453,169453,110705,110705,60000,JNTUH
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),60837,69318,160023,160023,115880,115880,60837,69318,102628,107938,162131,162131,170056,172678,179644,179644,113347,116044,60000,JNTUH
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,72595,72595,147037,147037,134569,141940,113268,113268,108561,116777,151120,151120,171462,176496,173916,174697,123503,123503,60000,JNTUH
MNRT,MNRCOLLEGE OF ENGINEERING AND TECHNOLOGY,SANGAREDDY,SRD,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,141313,141313,158343,158343,179337,179337,141313,141313,141313,141313,141313,141313,141313,141313,141313,141313,141313,141313,60000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS),SATHUPALLY,KHM,COED,PVT,2001,CIV,CIVIL ENGINEERING,128806,128806,143216,143216,128806,128806,128806,128806,128806,128806,128806,128806,128806,176117,128806,128806,128806,128806,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS),SATHUPALLY,KHM,COED,PVT,2001,CSE,COMPUTER SCIENCE AND ENGINEERING,109472,109472,177283,177283,163966,163966,152126,152126,151706,151706,157244,157244,173097,177777,180352,180352,139227,154683,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS),SATHUPALLY,KHM,COED,PVT,2001,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),104961,104961,145681,158724,143940,143940,104961,104961,136769,136769,156905,156905,174736,174736,176288,176288,104961,104961,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS),SATHUPALLY,KHM,COED,PVT,2001,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,91030,91030,148731,148731,139412,139412,91030,144376,116642,160362,113064,144329,143196,147239,158632,159932,159533,159533,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS),SATHUPALLY,KHM,COED,PVT,2001,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,119333,119333,179684,179684,119333,129045,119333,119333,180073,180073,135058,135058,178510,178510,159598,159598,119333,119333,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS),SATHUPALLY,KHM,COED,PVT,2001,MEC,MECHANICAL ENGINEERING,173800,173800,173800,173800,173800,173800,173800,173800,173800,173800,173800,173800,173800,173800,173800,173800,173800,173800,75000,JNTUH
MOTK,MOTHER TERESA INSTITUTE OF SCI AND TECHNOLOGY  (AUTONOMOUS),SATHUPALLY,KHM,COED,PVT,2001,MIN,MINING ENGINEERING,140439,152349,140439,152349,140439,152349,140439,152349,140439,152349,140439,152349,140439,152349,140439,152349,140439,152349,75000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),46162,50325,100634,113566,68473,68947,62970,128191,62605,62605,102447,148749,125995,136080,141407,175510,52676,53259,80000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSE,COMPUTER SCIENCE AND ENGINEERING,37606,37606,81864,101432,55395,55395,132557,156279,49498,53848,81147,120446,108191,108191,124689,166020,44935,47922,80000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),39287,43479,96643,109485,59570,59570,53714,53714,53465,55485,100480,128446,120919,131151,140843,171016,50130,50130,80000,JNTUH
MRCE,MALLA REDDY COLLEGE OF ENGINEERING,MYSAMMAGUDA,MDL,COED,PVT,2005,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,48498,48498,112989,124819,71486,82314,48498,48498,66377,67291,91371,106429,142423,147668,148790,178018,58285,62933,80000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),NA,45285,NA,102283,NA,64013,NA,105921,NA,60645,NA,113346,NA,110128,NA,172993,NA,50053,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),NA,46190,NA,111208,NA,69126,NA,64308,NA,63929,NA,146864,NA,159815,NA,178960,NA,48603,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,NA,36226,NA,90703,NA,52166,NA,137778,NA,49403,NA,115465,NA,119512,NA,166990,NA,42276,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),NA,40353,NA,97461,NA,60695,NA,40353,NA,57738,NA,131216,NA,140972,NA,175581,NA,46147,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,NA,49776,NA,143850,NA,75337,NA,63950,NA,71315,NA,162356,NA,162340,NA,175006,NA,56827,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,NA,75950,NA,148937,NA,96293,NA,75950,NA,104603,NA,109772,NA,170096,NA,172777,NA,91226,95000,JNTUH
MRCW,MALLA REDDY ENGG COLLEGE FOR WOMEN (AUTONOMOUS),MAISAMMAGUDA,MDL,GIRLS,PVT,2008,INF,INFORMATION TECHNOLOGY,NA,44130,NA,125173,NA,69547,NA,60707,NA,58399,NA,163182,NA,142974,NA,172984,NA,46733,95000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CIV,CIVIL ENGINEERING,43637,43637,86561,128772,90710,106789,43637,43637,90804,100441,136667,149488,161649,168860,150511,150511,115159,138154,115000,JNTUH
MREC,MALLAREDDY ENGINEERING COLLEGE (AUTONOMOUS),MAISAMMAGUDA,MDL,COED,PVT,2002,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),25557,25557,62511,62511,37629,37629,105726,105726,33644,34288,69698,69698,81695,87590,98924,139097,28084,28084,115000,JNTUH
